CSIScontractID,idvpiid,piid,ILabel,CLabel,TLabel,CountOfTransactions
22622997,SPM7L107D7001,07XT,PBL-DLA-PBLLike,NULL,NULL,1
22622998,SPM7L107D7001,07XW,PBL-DLA-PBLLike,NULL,NULL,1
22622999,SPM7L107D7001,07XY,PBL-DLA-PBLLike,NULL,NULL,1
22623000,SPM7L107D7001,07YB,PBL-DLA-PBLLike,NULL,NULL,1
22623001,SPM7L107D7001,07YH,PBL-DLA-PBLLike,NULL,NULL,1
22623002,SPM7L107D7001,07YP,PBL-DLA-PBLLike,NULL,NULL,1
22623003,SPM7L107D7001,07YQ,PBL-DLA-PBLLike,NULL,NULL,1
22623004,SPM7L107D7001,07YS,PBL-DLA-PBLLike,NULL,NULL,1
22623005,SPM7L107D7001,07YX,PBL-DLA-PBLLike,NULL,NULL,1
22623006,SPM7L107D7001,07ZH,PBL-DLA-PBLLike,NULL,NULL,1
22623007,SPM7L107D7001,07ZJ,PBL-DLA-PBLLike,NULL,NULL,1
22623008,SPM7L107D7001,07ZM,PBL-DLA-PBLLike,NULL,NULL,1
22623009,SPM7L107D7001,07ZX,PBL-DLA-PBLLike,NULL,NULL,1
22623010,SPM7L107D7001,07ZZ,PBL-DLA-PBLLike,NULL,NULL,1
22623011,SPM7L107D7001,800,PBL-DLA-PBLLike,NULL,NULL,1
22623012,SPM7L107D7001,801,PBL-DLA-PBLLike,NULL,NULL,1
22623013,SPM7L107D7001,802,PBL-DLA-PBLLike,NULL,NULL,1
22623014,SPM7L107D7001,803,PBL-DLA-PBLLike,NULL,NULL,1
22623015,SPM7L107D7001,805,PBL-DLA-PBLLike,NULL,NULL,1
22623016,SPM7L107D7001,809,PBL-DLA-PBLLike,NULL,NULL,1
22623017,SPM7L107D7001,080B,PBL-DLA-PBLLike,NULL,NULL,1
22623018,SPM7L107D7001,080C,PBL-DLA-PBLLike,NULL,NULL,1
22623019,SPM7L107D7001,080G,PBL-DLA-PBLLike,NULL,NULL,1
22623020,SPM7L107D7001,080H,PBL-DLA-PBLLike,NULL,NULL,1
22623021,SPM7L107D7001,080L,PBL-DLA-PBLLike,NULL,NULL,1
22623022,SPM7L107D7001,080M,PBL-DLA-PBLLike,NULL,NULL,1
22623023,SPM7L107D7001,080P,PBL-DLA-PBLLike,NULL,NULL,1
22623024,SPM7L107D7001,080Q,PBL-DLA-PBLLike,NULL,NULL,1
22623025,SPM7L107D7001,810,PBL-DLA-PBLLike,NULL,NULL,1
22623026,SPM7L107D7001,814,PBL-DLA-PBLLike,NULL,NULL,1
22623027,SPM7L107D7001,081C,PBL-DLA-PBLLike,NULL,NULL,1
22623028,SPM7L107D7001,081M,PBL-DLA-PBLLike,NULL,NULL,1
22623029,SPM7L107D7001,081N,PBL-DLA-PBLLike,NULL,NULL,1
22623030,SPM7L107D7001,081P,PBL-DLA-PBLLike,NULL,NULL,1
22623031,SPM7L107D7001,081R,PBL-DLA-PBLLike,NULL,NULL,1
22623032,SPM7L107D7001,081S,PBL-DLA-PBLLike,NULL,NULL,1
22623033,SPM7L107D7001,081U,PBL-DLA-PBLLike,NULL,NULL,1
22623034,SPM7L107D7001,822,PBL-DLA-PBLLike,NULL,NULL,1
22623035,SPM7L107D7001,824,PBL-DLA-PBLLike,NULL,NULL,1
22623036,SPM7L107D7001,828,PBL-DLA-PBLLike,NULL,NULL,1
22623037,SPM7L107D7001,829,PBL-DLA-PBLLike,NULL,NULL,1
22623038,SPM7L107D7001,082C,PBL-DLA-PBLLike,NULL,NULL,1
22623039,SPM7L107D7001,082D,PBL-DLA-PBLLike,NULL,NULL,1
22623040,SPM7L107D7001,082G,PBL-DLA-PBLLike,NULL,NULL,1
22623041,SPM7L107D7001,082H,PBL-DLA-PBLLike,NULL,NULL,1
22623042,SPM7L107D7001,082J,PBL-DLA-PBLLike,NULL,NULL,1
22623043,SPM7L107D7001,082P,PBL-DLA-PBLLike,NULL,NULL,1
22623044,SPM7L107D7001,082Y,PBL-DLA-PBLLike,NULL,NULL,1
22623045,SPM7L107D7001,082Z,PBL-DLA-PBLLike,NULL,NULL,1
22623046,SPM7L107D7001,830,PBL-DLA-PBLLike,NULL,NULL,1
22623047,SPM7L107D7001,831,PBL-DLA-PBLLike,NULL,NULL,1
22623048,SPM7L107D7001,835,PBL-DLA-PBLLike,NULL,NULL,1
22623049,SPM7L107D7001,837,PBL-DLA-PBLLike,NULL,NULL,1
22623050,SPM7L107D7001,083E,PBL-DLA-PBLLike,NULL,NULL,1
22623051,SPM7L107D7001,083H,PBL-DLA-PBLLike,NULL,NULL,1
22623052,SPM7L107D7001,083L,PBL-DLA-PBLLike,NULL,NULL,1
22623053,SPM7L107D7001,083N,PBL-DLA-PBLLike,NULL,NULL,1
22623054,SPM7L107D7001,083R,PBL-DLA-PBLLike,NULL,NULL,1
22623055,SPM7L107D7001,083U,PBL-DLA-PBLLike,NULL,NULL,1
22623056,SPM7L107D7001,083W,PBL-DLA-PBLLike,NULL,NULL,1
22623057,SPM7L107D7001,842,PBL-DLA-PBLLike,NULL,NULL,1
22623058,SPM7L107D7001,843,PBL-DLA-PBLLike,NULL,NULL,1
22623059,SPM7L107D7001,844,PBL-DLA-PBLLike,NULL,NULL,1
22623060,SPM7L107D7001,848,PBL-DLA-PBLLike,NULL,NULL,1
22623061,SPM7L107D7001,849,PBL-DLA-PBLLike,NULL,NULL,1
22623062,SPM7L107D7001,084B,PBL-DLA-PBLLike,NULL,NULL,1
22623063,SPM7L107D7001,084J,PBL-DLA-PBLLike,NULL,NULL,1
22623064,SPM7L107D7001,084M,PBL-DLA-PBLLike,NULL,NULL,1
22623065,SPM7L107D7001,084P,PBL-DLA-PBLLike,NULL,NULL,1
22623066,SPM7L107D7001,084Q,PBL-DLA-PBLLike,NULL,NULL,1
22623067,SPM7L107D7001,084T,PBL-DLA-PBLLike,NULL,NULL,1
22623068,SPM7L107D7001,084U,PBL-DLA-PBLLike,NULL,NULL,1
22623069,SPM7L107D7001,084W,PBL-DLA-PBLLike,NULL,NULL,1
22623070,SPM7L107D7001,084Z,PBL-DLA-PBLLike,NULL,NULL,1
22623071,SPM7L107D7001,851,PBL-DLA-PBLLike,NULL,NULL,1
22623072,SPM7L107D7001,857,PBL-DLA-PBLLike,NULL,NULL,1
22623073,SPM7L107D7001,858,PBL-DLA-PBLLike,NULL,NULL,1
22623074,SPM7L107D7001,085B,PBL-DLA-PBLLike,NULL,NULL,1
22623075,SPM7L107D7001,085H,PBL-DLA-PBLLike,NULL,NULL,1
22623076,SPM7L107D7001,085M,PBL-DLA-PBLLike,NULL,NULL,1
22623077,SPM7L107D7001,085P,PBL-DLA-PBLLike,NULL,NULL,1
22623078,SPM7L107D7001,085S,PBL-DLA-PBLLike,NULL,NULL,1
22623079,SPM7L107D7001,085T,PBL-DLA-PBLLike,NULL,NULL,1
22623080,SPM7L107D7001,085U,PBL-DLA-PBLLike,NULL,NULL,1
22623081,SPM7L107D7001,085V,PBL-DLA-PBLLike,NULL,NULL,1
22623082,SPM7L107D7001,085Z,PBL-DLA-PBLLike,NULL,NULL,1
22623083,SPM7L107D7001,086B,PBL-DLA-PBLLike,NULL,NULL,1
22623084,SPM7L107D7001,086G,PBL-DLA-PBLLike,NULL,NULL,1
22623085,SPM7L107D7001,086H,PBL-DLA-PBLLike,NULL,NULL,1
22623086,SPM7L107D7001,086N,PBL-DLA-PBLLike,NULL,NULL,1
22623087,SPM7L107D7001,086R,PBL-DLA-PBLLike,NULL,NULL,1
22623088,SPM7L107D7001,086S,PBL-DLA-PBLLike,NULL,NULL,1
22623089,SPM7L107D7001,086U,PBL-DLA-PBLLike,NULL,NULL,1
22623090,SPM7L107D7001,086V,PBL-DLA-PBLLike,NULL,NULL,1
22623091,SPM7L107D7001,086W,PBL-DLA-PBLLike,NULL,NULL,1
22623092,SPM7L107D7001,086X,PBL-DLA-PBLLike,NULL,NULL,1
22623093,SPM7L107D7001,086Z,PBL-DLA-PBLLike,NULL,NULL,1
22623094,SPM7L107D7001,878,PBL-DLA-PBLLike,NULL,NULL,1
22623095,SPM7L107D7001,087B,PBL-DLA-PBLLike,NULL,NULL,1
22623096,SPM7L107D7001,087C,PBL-DLA-PBLLike,NULL,NULL,1
22623097,SPM7L107D7001,087D,PBL-DLA-PBLLike,NULL,NULL,1
22623098,SPM7L107D7001,087F,PBL-DLA-PBLLike,NULL,NULL,1
22623099,SPM7L107D7001,087H,PBL-DLA-PBLLike,NULL,NULL,1
22623100,SPM7L107D7001,087L,PBL-DLA-PBLLike,NULL,NULL,1
22623101,SPM7L107D7001,087N,PBL-DLA-PBLLike,NULL,NULL,1
22623102,SPM7L107D7001,087P,PBL-DLA-PBLLike,NULL,NULL,1
22623103,SPM7L107D7001,087R,PBL-DLA-PBLLike,NULL,NULL,1
22623104,SPM7L107D7001,087S,PBL-DLA-PBLLike,NULL,NULL,1
22623105,SPM7L107D7001,087V,PBL-DLA-PBLLike,NULL,NULL,1
22623106,SPM7L107D7001,880,PBL-DLA-PBLLike,NULL,NULL,1
22623107,SPM7L107D7001,881,PBL-DLA-PBLLike,NULL,NULL,1
22623108,SPM7L107D7001,882,PBL-DLA-PBLLike,NULL,NULL,1
22623109,SPM7L107D7001,887,PBL-DLA-PBLLike,NULL,NULL,1
22623110,SPM7L107D7001,088C,PBL-DLA-PBLLike,NULL,NULL,1
22623111,SPM7L107D7001,088D,PBL-DLA-PBLLike,NULL,NULL,1
22623112,SPM7L107D7001,088E,PBL-DLA-PBLLike,NULL,NULL,1
22623113,SPM7L107D7001,088F,PBL-DLA-PBLLike,NULL,NULL,1
22623114,SPM7L107D7001,088G,PBL-DLA-PBLLike,NULL,NULL,1
22623115,SPM7L107D7001,088P,PBL-DLA-PBLLike,NULL,NULL,1
22623116,SPM7L107D7001,088Q,PBL-DLA-PBLLike,NULL,NULL,1
22623117,SPM7L107D7001,088S,PBL-DLA-PBLLike,NULL,NULL,1
22623118,SPM7L107D7001,088Z,PBL-DLA-PBLLike,NULL,NULL,1
22623119,SPM7L107D7001,894,PBL-DLA-PBLLike,NULL,NULL,1
22623120,SPM7L107D7001,895,PBL-DLA-PBLLike,NULL,NULL,1
22623121,SPM7L107D7001,896,PBL-DLA-PBLLike,NULL,NULL,1
22623122,SPM7L107D7001,897,PBL-DLA-PBLLike,NULL,NULL,1
22623123,SPM7L107D7001,899,PBL-DLA-PBLLike,NULL,NULL,1
22623124,SPM7L107D7001,089A,PBL-DLA-PBLLike,NULL,NULL,1
22623125,SPM7L107D7001,089H,PBL-DLA-PBLLike,NULL,NULL,1
22623126,SPM7L107D7001,089J,PBL-DLA-PBLLike,NULL,NULL,1
22623127,SPM7L107D7001,089M,PBL-DLA-PBLLike,NULL,NULL,1
22623128,SPM7L107D7001,089P,PBL-DLA-PBLLike,NULL,NULL,1
22623129,SPM7L107D7001,089W,PBL-DLA-PBLLike,NULL,NULL,1
22623130,SPM7L107D7001,089Z,PBL-DLA-PBLLike,NULL,NULL,1
22623131,SPM7L107D7001,08AB,PBL-DLA-PBLLike,NULL,NULL,1
22623132,SPM7L107D7001,08AD,PBL-DLA-PBLLike,NULL,NULL,1
22623133,SPM7L107D7001,08AE,PBL-DLA-PBLLike,NULL,NULL,1
22623134,SPM7L107D7001,08AK,PBL-DLA-PBLLike,NULL,NULL,1
22623135,SPM7L107D7001,08AP,PBL-DLA-PBLLike,NULL,NULL,1
22623136,SPM7L107D7001,08AT,PBL-DLA-PBLLike,NULL,NULL,1
22623137,SPM7L107D7001,08AV,PBL-DLA-PBLLike,NULL,NULL,1
22623138,SPM7L107D7001,08AX,PBL-DLA-PBLLike,NULL,NULL,1
22623139,SPM7L107D7001,08BE,PBL-DLA-PBLLike,NULL,NULL,1
22623140,SPM7L107D7001,08BM,PBL-DLA-PBLLike,NULL,NULL,1
22623141,SPM7L107D7001,08BS,PBL-DLA-PBLLike,NULL,NULL,1
22623142,SPM7L107D7001,08BZ,PBL-DLA-PBLLike,NULL,NULL,1
22623143,SPM7L107D7001,08CD,PBL-DLA-PBLLike,NULL,NULL,1
22623144,SPM7L107D7001,08CG,PBL-DLA-PBLLike,NULL,NULL,1
22623145,SPM7L107D7001,08CQ,PBL-DLA-PBLLike,NULL,NULL,1
22623146,SPM7L107D7001,08CS,PBL-DLA-PBLLike,NULL,NULL,1
22623147,SPM7L107D7001,08CW,PBL-DLA-PBLLike,NULL,NULL,1
22623148,SPM7L107D7001,08DA,PBL-DLA-PBLLike,NULL,NULL,1
22623149,SPM7L107D7001,08DF,PBL-DLA-PBLLike,NULL,NULL,1
22623150,SPM7L107D7001,08DK,PBL-DLA-PBLLike,NULL,NULL,1
22623151,SPM7L107D7001,08DM,PBL-DLA-PBLLike,NULL,NULL,1
22623152,SPM7L107D7001,08DP,PBL-DLA-PBLLike,NULL,NULL,1
22623153,SPM7L107D7001,08DT,PBL-DLA-PBLLike,NULL,NULL,1
22623154,SPM7L107D7001,08DV,PBL-DLA-PBLLike,NULL,NULL,1
22623155,SPM7L107D7001,08DX,PBL-DLA-PBLLike,NULL,NULL,1
22623156,SPM7L107D7001,08EA,PBL-DLA-PBLLike,NULL,NULL,1
22623157,SPM7L107D7001,08EC,PBL-DLA-PBLLike,NULL,NULL,1
22623158,SPM7L107D7001,08ED,PBL-DLA-PBLLike,NULL,NULL,1
22623159,SPM7L107D7001,08ER,PBL-DLA-PBLLike,NULL,NULL,1
22623160,SPM7L107D7001,08ES,PBL-DLA-PBLLike,NULL,NULL,1
22623161,SPM7L107D7001,08FH,PBL-DLA-PBLLike,NULL,NULL,1
22623162,SPM7L107D7001,08FJ,PBL-DLA-PBLLike,NULL,NULL,1
22623163,SPM7L107D7001,08FK,PBL-DLA-PBLLike,NULL,NULL,1
22623164,SPM7L107D7001,08FL,PBL-DLA-PBLLike,NULL,NULL,1
22623165,SPM7L107D7001,08FN,PBL-DLA-PBLLike,NULL,NULL,1
22623166,SPM7L107D7001,08FR,PBL-DLA-PBLLike,NULL,NULL,1
22623167,SPM7L107D7001,08FS,PBL-DLA-PBLLike,NULL,NULL,1
22623168,SPM7L107D7001,08FZ,PBL-DLA-PBLLike,NULL,NULL,1
22623169,SPM7L107D7001,08GD,PBL-DLA-PBLLike,NULL,NULL,1
22623170,SPM7L107D7001,08GK,PBL-DLA-PBLLike,NULL,NULL,1
22623171,SPM7L107D7001,08GL,PBL-DLA-PBLLike,NULL,NULL,1
22623172,SPM7L107D7001,08GM,PBL-DLA-PBLLike,NULL,NULL,1
22623173,SPM7L107D7001,08GN,PBL-DLA-PBLLike,NULL,NULL,1
22623174,SPM7L107D7001,08GP,PBL-DLA-PBLLike,NULL,NULL,1
22623175,SPM7L107D7001,08GQ,PBL-DLA-PBLLike,NULL,NULL,1
22623176,SPM7L107D7001,08GR,PBL-DLA-PBLLike,NULL,NULL,1
22623177,SPM7L107D7001,08GS,PBL-DLA-PBLLike,NULL,NULL,1
22623178,SPM7L107D7001,08GU,PBL-DLA-PBLLike,NULL,NULL,1
22623179,SPM7L107D7001,08GV,PBL-DLA-PBLLike,NULL,NULL,1
22623180,SPM7L107D7001,08GW,PBL-DLA-PBLLike,NULL,NULL,1
22623181,SPM7L107D7001,08GX,PBL-DLA-PBLLike,NULL,NULL,1
22623182,SPM7L107D7001,08HL,PBL-DLA-PBLLike,NULL,NULL,1
22623183,SPM7L107D7001,08HS,PBL-DLA-PBLLike,NULL,NULL,1
22623184,SPM7L107D7001,08HT,PBL-DLA-PBLLike,NULL,NULL,1
22623185,SPM7L107D7001,08HU,PBL-DLA-PBLLike,NULL,NULL,1
22623186,SPM7L107D7001,08HV,PBL-DLA-PBLLike,NULL,NULL,1
22623187,SPM7L107D7001,08HW,PBL-DLA-PBLLike,NULL,NULL,1
22623188,SPM7L107D7001,08JA,PBL-DLA-PBLLike,NULL,NULL,1
22623189,SPM7L107D7001,08JB,PBL-DLA-PBLLike,NULL,NULL,1
22623190,SPM7L107D7001,08JG,PBL-DLA-PBLLike,NULL,NULL,1
22623191,SPM7L107D7001,08JL,PBL-DLA-PBLLike,NULL,NULL,1
22623192,SPM7L107D7001,08JW,PBL-DLA-PBLLike,NULL,NULL,1
22623193,SPM7L107D7001,08JY,PBL-DLA-PBLLike,NULL,NULL,1
22623194,SPM7L107D7001,08KC,PBL-DLA-PBLLike,NULL,NULL,1
22623195,SPM7L107D7001,08KL,PBL-DLA-PBLLike,NULL,NULL,1
22623196,SPM7L107D7001,08KP,PBL-DLA-PBLLike,NULL,NULL,1
22623197,SPM7L107D7001,08KZ,PBL-DLA-PBLLike,NULL,NULL,1
22623198,SPM7L107D7001,08LB,PBL-DLA-PBLLike,NULL,NULL,1
22623199,SPM7L107D7001,08LE,PBL-DLA-PBLLike,NULL,NULL,1
22623200,SPM7L107D7001,08LY,PBL-DLA-PBLLike,NULL,NULL,1
22623201,SPM7L107D7001,08MC,PBL-DLA-PBLLike,NULL,NULL,1
22623202,SPM7L107D7001,08MD,PBL-DLA-PBLLike,NULL,NULL,1
22623203,SPM7L107D7001,08MJ,PBL-DLA-PBLLike,NULL,NULL,1
22623204,SPM7L107D7001,08MT,PBL-DLA-PBLLike,NULL,NULL,1
22623205,SPM7L107D7001,08MX,PBL-DLA-PBLLike,NULL,NULL,1
22623206,SPM7L107D7001,08NE,PBL-DLA-PBLLike,NULL,NULL,1
22623207,SPM7L107D7001,08NF,PBL-DLA-PBLLike,NULL,NULL,1
22623208,SPM7L107D7001,08NH,PBL-DLA-PBLLike,NULL,NULL,1
22623209,SPM7L107D7001,08NJ,PBL-DLA-PBLLike,NULL,NULL,1
22623210,SPM7L107D7001,08NK,PBL-DLA-PBLLike,NULL,NULL,1
22623211,SPM7L107D7001,08NL,PBL-DLA-PBLLike,NULL,NULL,1
22623212,SPM7L107D7001,08NM,PBL-DLA-PBLLike,NULL,NULL,1
22623213,SPM7L107D7001,08NN,PBL-DLA-PBLLike,NULL,NULL,1
22623214,SPM7L107D7001,08NP,PBL-DLA-PBLLike,NULL,NULL,1
22623215,SPM7L107D7001,08NQ,PBL-DLA-PBLLike,NULL,NULL,1
22623216,SPM7L107D7001,08NS,PBL-DLA-PBLLike,NULL,NULL,1
22623217,SPM7L107D7001,08NT,PBL-DLA-PBLLike,NULL,NULL,1
22623218,SPM7L107D7001,08NV,PBL-DLA-PBLLike,NULL,NULL,1
22623219,SPM7L107D7001,08PB,PBL-DLA-PBLLike,NULL,NULL,1
22623220,SPM7L107D7001,08PT,PBL-DLA-PBLLike,NULL,NULL,1
22623221,SPM7L107D7001,08PU,PBL-DLA-PBLLike,NULL,NULL,1
22623222,SPM7L107D7001,08PV,PBL-DLA-PBLLike,NULL,NULL,1
22623223,SPM7L107D7001,08QC,PBL-DLA-PBLLike,NULL,NULL,1
22623224,SPM7L107D7001,08QD,PBL-DLA-PBLLike,NULL,NULL,1
22623225,SPM7L107D7001,08QH,PBL-DLA-PBLLike,NULL,NULL,1
22623226,SPM7L107D7001,08QM,PBL-DLA-PBLLike,NULL,NULL,1
22623227,SPM7L107D7001,08QR,PBL-DLA-PBLLike,NULL,NULL,1
22623228,SPM7L107D7001,08QU,PBL-DLA-PBLLike,NULL,NULL,1
22623229,SPM7L107D7001,08QV,PBL-DLA-PBLLike,NULL,NULL,1
22623230,SPM7L107D7001,08QW,PBL-DLA-PBLLike,NULL,NULL,1
22623231,SPM7L107D7001,08QX,PBL-DLA-PBLLike,NULL,NULL,1
22623232,SPM7L107D7001,08QY,PBL-DLA-PBLLike,NULL,NULL,1
22623233,SPM7L107D7001,08RS,PBL-DLA-PBLLike,NULL,NULL,1
22623234,SPM7L107D7001,08RU,PBL-DLA-PBLLike,NULL,NULL,1
22623235,SPM7L107D7001,08RX,PBL-DLA-PBLLike,NULL,NULL,1
22623236,SPM7L107D7001,08SA,PBL-DLA-PBLLike,NULL,NULL,1
22623237,SPM7L107D7001,08SB,PBL-DLA-PBLLike,NULL,NULL,1
22623238,SPM7L107D7001,08SM,PBL-DLA-PBLLike,NULL,NULL,1
22623239,SPM7L107D7001,08SP,PBL-DLA-PBLLike,NULL,NULL,1
22623240,SPM7L107D7001,08SS,PBL-DLA-PBLLike,NULL,NULL,1
22623241,SPM7L107D7001,08ST,PBL-DLA-PBLLike,NULL,NULL,1
22623242,SPM7L107D7001,08SU,PBL-DLA-PBLLike,NULL,NULL,1
22623243,SPM7L107D7001,08SW,PBL-DLA-PBLLike,NULL,NULL,1
22623244,SPM7L107D7001,08SY,PBL-DLA-PBLLike,NULL,NULL,1
22623245,SPM7L107D7001,08TB,PBL-DLA-PBLLike,NULL,NULL,1
22623246,SPM7L107D7001,08TC,PBL-DLA-PBLLike,NULL,NULL,1
22623247,SPM7L107D7001,08TD,PBL-DLA-PBLLike,NULL,NULL,1
22623248,SPM7L107D7001,08TE,PBL-DLA-PBLLike,NULL,NULL,1
22623249,SPM7L107D7001,08TG,PBL-DLA-PBLLike,NULL,NULL,1
22623250,SPM7L107D7001,08TH,PBL-DLA-PBLLike,NULL,NULL,1
22623251,SPM7L107D7001,08TW,PBL-DLA-PBLLike,NULL,NULL,1
22623252,SPM7L107D7001,08UB,PBL-DLA-PBLLike,NULL,NULL,1
22623253,SPM7L107D7001,08UD,PBL-DLA-PBLLike,NULL,NULL,1
22623254,SPM7L107D7001,08UL,PBL-DLA-PBLLike,NULL,NULL,1
22623255,SPM7L107D7001,08US,PBL-DLA-PBLLike,NULL,NULL,1
22623256,SPM7L107D7001,08UU,PBL-DLA-PBLLike,NULL,NULL,1
22623257,SPM7L107D7001,08VA,PBL-DLA-PBLLike,NULL,NULL,1
22623258,SPM7L107D7001,08VB,PBL-DLA-PBLLike,NULL,NULL,1
22623259,SPM7L107D7001,08VC,PBL-DLA-PBLLike,NULL,NULL,1
22623260,SPM7L107D7001,08VE,PBL-DLA-PBLLike,NULL,NULL,1
22623261,SPM7L107D7001,08VG,PBL-DLA-PBLLike,NULL,NULL,1
22623262,SPM7L107D7001,08VH,PBL-DLA-PBLLike,NULL,NULL,1
22623263,SPM7L107D7001,08VN,PBL-DLA-PBLLike,NULL,NULL,1
22623264,SPM7L107D7001,08VP,PBL-DLA-PBLLike,NULL,NULL,1
22623265,SPM7L107D7001,08VT,PBL-DLA-PBLLike,NULL,NULL,1
22623266,SPM7L107D7001,08VV,PBL-DLA-PBLLike,NULL,NULL,1
22623267,SPM7L107D7001,08VZ,PBL-DLA-PBLLike,NULL,NULL,1
22623268,SPM7L107D7001,08WB,PBL-DLA-PBLLike,NULL,NULL,1
22623269,SPM7L107D7001,08WC,PBL-DLA-PBLLike,NULL,NULL,1
22623270,SPM7L107D7001,08WE,PBL-DLA-PBLLike,NULL,NULL,1
22623271,SPM7L107D7001,08WF,PBL-DLA-PBLLike,NULL,NULL,1
22623272,SPM7L107D7001,08WG,PBL-DLA-PBLLike,NULL,NULL,1
22623273,SPM7L107D7001,08WM,PBL-DLA-PBLLike,NULL,NULL,1
22623274,SPM7L107D7001,08WP,PBL-DLA-PBLLike,NULL,NULL,1
22623275,SPM7L107D7001,08WU,PBL-DLA-PBLLike,NULL,NULL,1
22623276,SPM7L107D7001,08WV,PBL-DLA-PBLLike,NULL,NULL,1
22623277,SPM7L107D7001,08XF,PBL-DLA-PBLLike,NULL,NULL,1
22623278,SPM7L107D7001,08XH,PBL-DLA-PBLLike,NULL,NULL,1
22623279,SPM7L107D7001,08XK,PBL-DLA-PBLLike,NULL,NULL,1
22623280,SPM7L107D7001,08XU,PBL-DLA-PBLLike,NULL,NULL,1
22623281,SPM7L107D7001,08XW,PBL-DLA-PBLLike,NULL,NULL,1
22623282,SPM7L107D7001,08XX,PBL-DLA-PBLLike,NULL,NULL,1
22623283,SPM7L107D7001,08YB,PBL-DLA-PBLLike,NULL,NULL,1
22623284,SPM7L107D7001,08YL,PBL-DLA-PBLLike,NULL,NULL,1
22623285,SPM7L107D7001,08YM,PBL-DLA-PBLLike,NULL,NULL,1
22623286,SPM7L107D7001,08YR,PBL-DLA-PBLLike,NULL,NULL,1
22623287,SPM7L107D7001,08YS,PBL-DLA-PBLLike,NULL,NULL,1
22623288,SPM7L107D7001,08YT,PBL-DLA-PBLLike,NULL,NULL,1
22623289,SPM7L107D7001,08YV,PBL-DLA-PBLLike,NULL,NULL,1
22623290,SPM7L107D7001,08YY,PBL-DLA-PBLLike,NULL,NULL,1
22623291,SPM7L107D7001,08ZB,PBL-DLA-PBLLike,NULL,NULL,1
22623292,SPM7L107D7001,08ZG,PBL-DLA-PBLLike,NULL,NULL,1
22623293,SPM7L107D7001,08ZM,PBL-DLA-PBLLike,NULL,NULL,1
22623294,SPM7L107D7001,08ZN,PBL-DLA-PBLLike,NULL,NULL,1
22623295,SPM7L107D7001,08ZT,PBL-DLA-PBLLike,NULL,NULL,1
22623296,SPM7L107D7001,08ZV,PBL-DLA-PBLLike,NULL,NULL,1
22623297,SPM7L107D7001,902,PBL-DLA-PBLLike,NULL,NULL,1
22623298,SPM7L107D7001,903,PBL-DLA-PBLLike,NULL,NULL,1
22623299,SPM7L107D7001,905,PBL-DLA-PBLLike,NULL,NULL,1
22623300,SPM7L107D7001,906,PBL-DLA-PBLLike,NULL,NULL,1
22623301,SPM7L107D7001,907,PBL-DLA-PBLLike,NULL,NULL,1
22623302,SPM7L107D7001,090A,PBL-DLA-PBLLike,NULL,NULL,1
22623303,SPM7L107D7001,090D,PBL-DLA-PBLLike,NULL,NULL,1
22623304,SPM7L107D7001,090Q,PBL-DLA-PBLLike,NULL,NULL,1
22623305,SPM7L107D7001,090R,PBL-DLA-PBLLike,NULL,NULL,1
22623306,SPM7L107D7001,090T,PBL-DLA-PBLLike,NULL,NULL,1
22623307,SPM7L107D7001,090W,PBL-DLA-PBLLike,NULL,NULL,1
22623308,SPM7L107D7001,090X,PBL-DLA-PBLLike,NULL,NULL,1
22623309,SPM7L107D7001,911,PBL-DLA-PBLLike,NULL,NULL,1
22623310,SPM7L107D7001,912,PBL-DLA-PBLLike,NULL,NULL,1
22623311,SPM7L107D7001,914,PBL-DLA-PBLLike,NULL,NULL,1
22623312,SPM7L107D7001,915,PBL-DLA-PBLLike,NULL,NULL,1
22623313,SPM7L107D7001,916,PBL-DLA-PBLLike,NULL,NULL,1
22623314,SPM7L107D7001,919,PBL-DLA-PBLLike,NULL,NULL,1
22623315,SPM7L107D7001,091C,PBL-DLA-PBLLike,NULL,NULL,1
22623316,SPM7L107D7001,091D,PBL-DLA-PBLLike,NULL,NULL,1
22623317,SPM7L107D7001,091E,PBL-DLA-PBLLike,NULL,NULL,1
22623318,SPM7L107D7001,091F,PBL-DLA-PBLLike,NULL,NULL,1
22623319,SPM7L107D7001,091P,PBL-DLA-PBLLike,NULL,NULL,1
22623320,SPM7L107D7001,091Q,PBL-DLA-PBLLike,NULL,NULL,1
22623321,SPM7L107D7001,091T,PBL-DLA-PBLLike,NULL,NULL,1
22623322,SPM7L107D7001,091V,PBL-DLA-PBLLike,NULL,NULL,1
22623323,SPM7L107D7001,920,PBL-DLA-PBLLike,NULL,NULL,1
22623324,SPM7L107D7001,921,PBL-DLA-PBLLike,NULL,NULL,1
22623325,SPM7L107D7001,922,PBL-DLA-PBLLike,NULL,NULL,1
22623326,SPM7L107D7001,924,PBL-DLA-PBLLike,NULL,NULL,1
22623327,SPM7L107D7001,926,PBL-DLA-PBLLike,NULL,NULL,1
22623328,SPM7L107D7001,927,PBL-DLA-PBLLike,NULL,NULL,1
22623329,SPM7L107D7001,928,PBL-DLA-PBLLike,NULL,NULL,1
22623330,SPM7L107D7001,092A,PBL-DLA-PBLLike,NULL,NULL,1
22623331,SPM7L107D7001,092C,PBL-DLA-PBLLike,NULL,NULL,1
22623332,SPM7L107D7001,092G,PBL-DLA-PBLLike,NULL,NULL,1
