"","Fiscal.Year","ProductOrServiceArea","Customer","SubCustomer","ProductOrServiceCode","ProductOrServiceCodeText","MaxOfPSCscore","MaxOfIsOnlyOneSource","MaxOfIsSingleAward","LengthScore","PricingScore","MaxOfIsOfficialPBL","MaxOfIsPerformanceBasedLogistics","Action.Obligation","SubCustomer.sum","SubCustomer.detail","SubCustomer.platform","SubCustomer.component","Subcustomer.Obsolete","ProductServiceOrRnDarea","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","ProductOrServicesCategory.Graph","ProductServiceOrRnDarea.sum","SupplyServiceFRC","SupplyServiceERS","Deflator.2005","Deflator.2011","Deflator.2012","Deflator.2013","Deflator.2014","Deflator.2015","Deflator.2016","Obligation.2013","Obligation.2014","Obligation.2015","Obligation.2016","LogOfAction.Obligation","Fiscal.Year.End","Fiscal.Year.Start","Graph","LengthSingleScore","pObligation","pObligationLS","JointScore","AddressCat","pObligationA"
"36367",2013-01-01,"Clothing & Subsistence","Defense","Army","8905","MEAT, POULTRY, AND FISH",-2,1,0,0,2,"Not PBL","Not PBL",13058,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,1.3058e-05,1.32613612912078e-05,1.34396991206863e-05,1.34549201442555e-05,4.11587666426844,2013-09-30,2012-10-01,TRUE,0,4.30038894536562e-09,7.48394134804457e-09,2,"No history [0-3]",6.08377436290603e-09
"36368",2013-01-01,"Clothing & Subsistence","Defense","Army","8945","FOOD, OILS AND FATS",-2,1,0,0,2,"Not PBL","Not PBL",82401.0695,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,8.24010695e-05,8.36843585098348e-05,8.48097397229869e-05,8.4905790314271e-05,4.91593284852884,2013-09-30,2012-10-01,TRUE,0,2.71371303694367e-08,4.7226586855119e-08,2,"No history [0-3]",3.83909874483181e-08
"36369",2013-01-01,"Fuels","Defense","Army","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",229022.1503,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,0.0002290221503,0.000232588871099525,0.000235716709450498,0.000235983668521381,5.35987748796369,2013-09-30,2012-10-01,TRUE,0,7.54238262669615e-08,1.31259637023147e-07,2,"No history [0-3]",1.06702334701543e-07
"36370",2013-01-01,"Fuels","Defense","Army","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,1,0,0,2,"Not PBL","Not PBL",63687.2202,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,6.36872202e-05,6.46790654545035e-05,6.55488648583931e-05,6.56231017001546e-05,4.80405229334873,2013-09-30,2012-10-01,TRUE,0,2.09741015246704e-08,3.65011043495787e-08,2,"No history [0-3]",2.96721303030718e-08
"36371",2013-01-01,"Other","Defense","Army","9660","PRECIOUS METALS PRIMARY FORMS",-2,1,0,0,2,"Not PBL","Not PBL",0,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,0,0,0,0,0,2013-09-30,2012-10-01,TRUE,0,0,0,2,"No history [0-3]",0
"36372",2013-01-01,"Other","Defense","Other DoD","5530","PLYWOOD AND VENEER",-2,1,0,0,2,"Not PBL","Not PBL",-2353,"Other DoD","Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,-2.353e-06,-2.38964490107305e-06,-2.42178067322522e-06,-2.42452344152499e-06,NA,2013-09-30,2012-10-01,TRUE,0,-7.74913094535557e-10,-1.34857665737087e-09,2,"No history [0-3]",-1.09627209954954e-09
"36373",2014-01-01,"Fuels","Defense","Navy","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,0,2,"Not PBL","Not PBL",-3793.55,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-3.71392153169844e-06,-3.79355e-06,-3.84713711137237e-06,-3.84936580416032e-06,NA,2014-09-30,2013-10-01,TRUE,0,-1.23031351902501e-09,-2.14110731216817e-09,2,"No history [0-3]",-1.74052857554834e-09
"36374",2014-01-01,"Other","Defense","Navy","9620","MINERALS, NATURAL AND SYNTHETIC",-2,1,0,0,2,"Not PBL","Not PBL",-2921.74,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-2.86041124962756e-06,-2.92174e-06,-2.96301205566847e-06,-2.96472856418062e-06,NA,2014-09-30,2013-10-01,TRUE,0,-9.47570539751981e-10,-1.6490513841268e-09,2,"No history [0-3]",-1.34053115428098e-09
"36375",2013-01-01,"Fuels","Defense","Navy","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",48510,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,4.851e-05,4.92654798772009e-05,4.99279984947537e-05,4.9984544049459e-05,4.68583127462606,2013-09-30,2012-10-01,TRUE,0,1.59757901470123e-08,2.78025727365325e-08,2,"No history [0-3]",2.26010027833184e-08
"36376",2013-01-01,"Fuels","Defense","Navy","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,1,0,0,2,"Not PBL","Not PBL",1140.7,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,1.1407e-06,1.15846491230516e-06,1.17404386483128e-06,1.17537351880474e-06,3.05717144154727,2013-09-30,2012-10-01,TRUE,0,3.7566653928462e-10,6.53770247795561e-10,2,"No history [0-3]",5.31456686764199e-10
"36377",2014-01-01,"Clothing & Subsistence","Defense","Army","8925","SUGAR, CONFECTIONERY, AND NUTS",-2,1,0,0,2,"Not PBL","Not PBL",170443.8438,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,0.000166866144227509,0.0001704438438,0.000172851507661145,0.00017295164261796,5.23158131972172,2014-09-30,2013-10-01,TRUE,0,5.52778704015307e-08,9.61997496472246e-08,2,"No history [0-3]",7.82017847821163e-08
"36378",2012-01-01,"Fuels","Defense","DLA","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",462.04,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,4.71356595969496e-07,4.75797469728333e-07,4.81780084777675e-07,4.82195783761219e-07,2.6646795751823,2012-09-30,2011-10-01,TRUE,0,1.54116813459794e-10,2.68208575394931e-10,2,"No history [0-3]",2.180295621004e-10
"36379",2012-01-01,"Fuels","Defense","DLA","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,1,0,0,2,"Not PBL","Not PBL",21080,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,2.15050580967816e-05,2.17076674354456e-05,2.1980616801821e-05,2.19995825506157e-05,4.32387060654051,2012-09-30,2011-10-01,TRUE,0,7.03138781865739e-09,1.22366824719184e-08,2,"No history [0-3]",9.94732743718385e-09
"36380",2014-01-01,"Other","Defense","Navy","5510","LUMBER & RELATED WOOD MATERIALS",-2,1,0,0,2,"Not PBL","Not PBL",10810.9004,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.058397431762e-05,1.08109004e-05,1.09636135377655e-05,1.09699648909183e-05,4.03386186624443,2014-09-30,2013-10-01,TRUE,0,3.50616096135622e-09,6.10175110320458e-09,2,"No history [0-3]",4.96017742579034e-09
"36381",2012-01-01,"Clothing & Subsistence","Defense","Navy","8915","FRUITS AND VEGETABLES",-2,1,0,0,2,"Not PBL","Not PBL",1513.09,"Navy","Navy","Navy","Navy",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,1.54360001687188e-06,1.55814300379024e-06,1.57773488978498e-06,1.57909622208307e-06,3.17986476103105,2012-09-30,2011-10-01,TRUE,0,5.04702210366808e-10,8.7833026003012e-10,2,"No history [0-3]",7.1400387437991e-10
"36382",2012-01-01,"Fuels","Defense","Navy","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",18709.15,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,1.90864021675238e-05,1.92662242030297e-05,1.95084751820583e-05,1.95253078689209e-05,4.27205405694442,2012-09-30,2011-10-01,TRUE,0,6.24057350130142e-09,1.08604330108867e-08,2,"No history [0-3]",8.8285598254928e-09
"36383",2012-01-01,"Clothing & Subsistence","Defense","Other DoD","8975","TOBACCO PRODUCTS",-2,1,0,0,2,"Not PBL","Not PBL",15750,"Other DoD","Other DoD","Other DoD","Additional
DoD
Components",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.1704,1.023166361,1,0.980234506,0.97108545,0.959026773,0.9582,1.6067583729806e-05,1.62189640468818e-05,1.64228991759336e-05,1.64370695053225e-05,4.19728055812562,2012-09-30,2011-10-01,TRUE,0,5.25352742617903e-09,9.14268258694089e-09,2,"No history [0-3]",7.43218250169097e-09
"36384",2013-01-01,"Fuels","Defense","Air Force","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",5607.6499,"Air Force","Air Force","Air Force","Air Force",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,5.6076499e-06,5.69498172143554e-06,5.77156742457856e-06,5.77810396702731e-06,3.74878089168393,2013-09-30,2012-10-01,TRUE,0,1.84676639909945e-09,3.21391659917047e-09,2,"No history [0-3]",2.61262648933777e-09
"36385",2013-01-01,"Other","Defense","Air Force","9620","MINERALS, NATURAL AND SYNTHETIC",-2,1,0,0,2,"Not PBL","Not PBL",-500,"Air Force","Air Force","Air Force","Air Force",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,-5e-07,-5.07786846806854e-07,-5.14615527672168e-07,-5.15198351365276e-07,NA,2013-09-30,2012-10-01,TRUE,0,-1.64664915965907e-10,-2.86565375556922e-10,2,"No history [0-3]",-2.32951997354343e-10
"36386",2013-01-01,"Fuels","Defense","DLA","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,1,0,0,2,"Not PBL","Not PBL",0,"Other DoD","DLA","DLA","DLA",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,0,0,0,0,0,2013-09-30,2012-10-01,TRUE,0,0,0,2,"No history [0-3]",0
"36387",2013-01-01,"Other","Defense","Army","5510","LUMBER & RELATED WOOD MATERIALS",-2,1,0,0,2,"Not PBL","Not PBL",-2052.13,"Army","Army","Army","Army",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,-2.05213e-06,-2.0840892438755e-06,-2.11211592560377e-06,-2.11450798557445e-06,NA,2013-09-30,2012-10-01,TRUE,0,-6.75827628002233e-10,-1.17613880828325e-09,2,"No history [0-3]",-9.56095564661537e-10
"36388",2014-01-01,"Fuels","Defense","Army","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,0,2,"Not PBL","Not PBL",19972.9099,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.95536687609977e-05,1.99729099e-05,2.02550441930083e-05,2.02667781836631e-05,4.30044134286013,2014-09-30,2013-10-01,TRUE,0,6.47755824076088e-09,1.12728561458702e-08,2,"No history [0-3]",9.16382291463202e-09
"36389",2014-01-01,"Other","Defense","Air Force","5510","LUMBER & RELATED WOOD MATERIALS",-2,1,0,0,2,"Not PBL","Not PBL",3952,"Air Force","Air Force","Air Force","Air Force",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,3.86904558876837e-06,3.952e-06,4.00782535201687e-06,4.0101471334348e-06,3.59681693591559,2014-09-30,2013-10-01,TRUE,0,1.28170157957239e-09,2.23053764882197e-09,2,"No history [0-3]",1.81322743355618e-09
"36390",2014-01-01,"Clothing & Subsistence","Defense","Navy","8905","MEAT, POULTRY, AND FISH",-2,1,0,0,2,"Not PBL","Not PBL",3071.3301,"Navy","Navy","Navy","Navy",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,3.00686138032807e-06,3.0713301e-06,3.11471524271066e-06,3.1165196347032e-06,3.48732649599506,2014-09-30,2013-10-01,TRUE,0,9.96085182327485e-10,1.73348112854508e-09,2,"No history [0-3]",1.40916497844809e-09
"36391",2014-01-01,"Fuels","Defense","Navy","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",26571.02,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,2.60132813056873e-05,2.657102e-05,2.69463581945717e-05,2.69619685438864e-05,4.42440822629093,2014-09-30,2013-10-01,TRUE,0,8.61743884232022e-09,1.4996877651215e-08,2,"No history [0-3]",1.21911190287373e-08
"36392",2014-01-01,"Fuels","Defense","Navy","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,1,0,0,2,"Not PBL","Not PBL",15257.5996,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,1.49373351284347e-05,1.52575996e-05,1.54731261355776e-05,1.54820899036022e-05,4.18348621366643,2014-09-30,2013-10-01,TRUE,0,4.94830200096231e-09,8.61150059171332e-09,2,"No history [0-3]",7.00037909031775e-09
"36393",2014-01-01,"Other","Defense","Navy","9660","PRECIOUS METALS PRIMARY FORMS",-2,1,0,0,2,"Not PBL","Not PBL",250,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,2.44752377832007e-07,2.5e-07,2.53531462045602e-07,2.53678335870117e-07,2.39794000867204,2014-09-30,2013-10-01,TRUE,0,8.10793003272007e-11,1.41101824950783e-10,2,"No history [0-3]",1.14703152426378e-10
"36394",2014-01-01,"Clothing & Subsistence","Defense","Army","8905","MEAT, POULTRY, AND FISH",-2,1,0,0,2,"Not PBL","Not PBL",5392.8999,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,5.27970029573998e-06,5.3928999e-06,5.46907918525032e-06,5.47224748858447e-06,3.73182235923103,2014-09-30,2013-10-01,TRUE,0,1.74901020250652e-09,3.04379207066757e-09,2,"No history [0-3]",2.47433047699958e-09
"36395",2014-01-01,"Clothing & Subsistence","Defense","Army","8915","FRUITS AND VEGETABLES",-2,1,0,0,2,"Not PBL","Not PBL",-4338,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-4.24694326014099e-06,-4.338e-06,-4.39927792941528e-06,-4.40182648401826e-06,NA,2014-09-30,2013-10-01,TRUE,0,-1.40688801927759e-09,-2.44839886654598e-09,2,"No history [0-3]",-1.9903291009025e-09
"36396",2014-01-01,"Clothing & Subsistence","Defense","Army","8945","FOOD, OILS AND FATS",-2,1,0,0,2,"Not PBL","Not PBL",31736.1698,"Army","Army","Army","Army",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,3.10700120873214e-05,3.17361698e-05,3.21844701164859e-05,3.22031149670218e-05,4.50155451110505,2014-09-30,2013-10-01,TRUE,0,1.02925857697969e-08,1.79121259029117e-08,2,"No history [0-3]",1.45609548879952e-08
"36397",2014-01-01,"Fuels","Defense","Army","9140","FUEL OILS",-2,1,0,0,2,"Not PBL","Not PBL",-3059.7912,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-2.9955646874778e-06,-3.0597912e-06,-3.10301334596107e-06,-3.10481095890411e-06,NA,2014-09-30,2013-10-01,TRUE,0,-9.92342918573303e-10,-1.72696848915338e-09,2,"No history [0-3]",-1.40387078562595e-09
"36398",2014-01-01,"Fuels","Defense","Army","9150","OIL & GREASE-CUT,LUBR & HYDRAULIC",-2,1,0,0,2,"Not PBL","Not PBL",-16.1,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,-1.57620531323813e-08,-1.61e-08,-1.63274261557368e-08,-1.63368848300355e-08,NA,2014-09-30,2013-10-01,TRUE,0,-5.22150694107172e-12,-9.0869575268304e-12,2,"No history [0-3]",-7.38688301625871e-12
"36399",2014-01-01,"Fuels","Defense","Army","9160","MISCELLANEOUS WAXES, OILS, AND FATS",-2,1,0,0,2,"Not PBL","Not PBL",80495,"Army","Army","Army","Army",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,7.88053706143497e-05,8.0495e-05,8.16320601494429e-05,8.16793505834602e-05,4.90576890471757,2014-09-30,2013-10-01,TRUE,0,2.61059131193521e-08,4.5431965597653e-08,2,"No history [0-3]",3.6932121018245e-08
"36400",2013-01-01,"Clothing & Subsistence","Defense","Navy","8910","DAIRY FOODS AND EGGS",-2,1,0,0,2,"Not PBL","Not PBL",2203.3899,"Navy","Navy","Navy","Navy",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,2.2033899e-06,2.23770481921414e-06,2.26779731211205e-06,2.2703656877898e-06,3.34309135436167,2013-09-30,2012-10-01,TRUE,0,7.25642025447256e-10,1.26283050838366e-09,2,"No history [0-3]",1.02656815631077e-09
"36401",2013-01-01,"Clothing & Subsistence","Defense","Navy","8950","CONDIMENTS AND RELATED PRODUCTS",-2,1,0,0,2,"Not PBL","Not PBL",9000,"Navy","Navy","Navy","Navy",FALSE,"Clothing & Subsistence","Products","Products (All)","Clothing & Subsistence","Clothing & Sub.",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,9e-06,9.14016324252336e-06,9.26307949809902e-06,9.27357032457496e-06,3.95424250943932,2013-09-30,2012-10-01,TRUE,0,2.96396848738632e-09,5.15817676002459e-09,2,"No history [0-3]",4.19313595237818e-09
"36402",2013-01-01,"Fuels","Defense","Navy","9130","LIQUID PROPELLANTS -PETROLEUM BASE",-2,1,0,0,2,"Not PBL","Not PBL",77716.5816,"Navy","Navy","Navy","Navy",FALSE,"Fuels","Fuels","Products (All)","Fuels","Fuels",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,7.77165816e-05,7.89269158305431e-05,7.99883192979221e-05,8.00789094281298e-05,4.89051368970301,2013-09-30,2012-10-01,TRUE,0,2.55943887566431e-08,4.45417627864083e-08,2,"No history [0-3]",3.62084658225436e-08
"36403",2013-01-01,"Other","Defense","Navy","9620","MINERALS, NATURAL AND SYNTHETIC",-2,1,0,0,2,"Not PBL","Not PBL",88600,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,8.86e-05,8.99798292541745e-05,9.11898715035081e-05,9.12931478619268e-05,4.94743372188705,2013-09-30,2012-10-01,TRUE,0,2.91786231091587e-08,5.07793845486865e-08,2,"No history [0-3]",4.12790939311896e-08
"36404",2013-01-01,"Other","Defense","Navy","9650","NONFERROUS BASE METAL REFINERY",-2,1,0,0,2,"Not PBL","Not PBL",8563.2002,"Navy","Navy","Navy","Navy",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.194,1.043797535,1.020164046,1,0.984665127,0.971599132,0.9705,8.5632002e-06,8.69656085626764e-06,8.81351157897082e-06,8.8234932509016e-06,3.93263609755897,2013-09-30,2012-10-01,TRUE,0,2.82011728266447e-09,4.90783336256421e-09,2,"No history [0-3]",3.98962918067022e-09
"36405",2014-01-01,"Other","Defense","Air Force","9640","IRON & STEEL PRIMARY & SEMIFINISHED",-2,1,0,0,2,"Not PBL","Not PBL",41000,"Air Force","Air Force","Air Force","Air Force",FALSE,"Other","Products","Products (All)","Other","Other Products",TRUE,"Products (All)","Supplies","Supplies",1.2196,1.066177113,1.04203691,1.021440536,1,0.986070912,0.9855,4.01393899644492e-05,4.1e-05,4.15791597754787e-05,4.16032470826991e-05,4.61278385671974,2014-09-30,2013-10-01,TRUE,0,1.32970052536609e-08,2.31406992919284e-08,2,"No history [0-3]",1.88113169979259e-08
